Date,Close,Open,High,Low,Volume
2024-07-12,371.32000732421875,368.20001220703125,374.489990234375,367.7550048828125,2609700
2024-07-15,377.3699951171875,371.6700134277344,383.57000732421875,364.2099914550781,3522400
2024-07-16,369.04998779296875,378.239990234375,379.3349914550781,368.5,2606300
2024-07-17,354.94000244140625,360.0,363.59698486328125,350.7200012207031,3498700
2024-07-18,343.04998779296875,351.739990234375,352.20001220703125,336.3399963378906,4552800
2024-07-19,304.9599914550781,294.510009765625,316.75,290.1000061035156,42145700
2024-07-22,263.9100036621094,285.010009765625,285.010009765625,261.5899963378906,49567500
2024-07-23,268.8800048828125,269.0199890136719,277.0,258.7699890136719,33583100
2024-07-24,258.1400146484375,270.0,275.44000244140625,257.3599853515625,14736300
2024-07-25,254.14999389648438,258.3900146484375,262.7900085449219,250.22000122070312,10511400
2024-07-26,256.1600036621094,259.95001220703125,260.5400085449219,251.25999450683594,9584400
2024-07-29,258.80999755859375,259.510009765625,265.5,257.45001220703125,11792200
2024-07-30,233.64999389648438,247.5500030517578,248.3300018310547,226.22000122070312,25824900
2024-07-31,231.9600067138672,234.6699981689453,236.91000366210938,228.2100067138672,11980400
2024-08-01,224.22000122070312,232.0,232.1999969482422,221.66000366210938,9914200
2024-08-02,217.88999938964844,217.14999389648438,221.47500610351562,211.13999938964844,8978100
2024-08-05,222.0500030517578,201.53500366210938,224.1199951171875,200.80999755859375,10942200
2024-08-06,231.69000244140625,230.19000244140625,235.24000549316406,221.55999755859375,10613400
2024-08-07,230.6699981689453,238.3699951171875,243.5,230.10000610351562,9349000
2024-08-08,240.52000427246094,233.8800048828125,242.0399932861328,229.72000122070312,6675000
2024-08-09,240.89999389648438,242.17999267578125,246.00999450683594,238.8000030517578,5938900
2024-08-12,239.33999633789062,242.0,242.8699951171875,235.60000610351562,3729400
2024-08-13,248.11000061035156,242.0,248.97000122070312,240.0050048828125,5126800
2024-08-14,256.2200012207031,250.0,258.9599914550781,249.25599670410156,5713900
2024-08-15,260.489990234375,260.25,263.6499938964844,257.5199890136719,5898100
2024-08-16,262.5400085449219,260.44000244140625,262.6400146484375,257.8500061035156,3495600
2024-08-19,266.7799987792969,264.0,270.9800109863281,262.6000061035156,5466600
2024-08-20,266.5299987792969,269.3599853515625,270.1199951171875,264.3949890136719,3876500
2024-08-21,273.2099914550781,267.010009765625,274.4200134277344,265.64300537109375,5258400
2024-08-22,267.6400146484375,275.239990234375,278.5,267.2300109863281,4420700
2024-08-23,271.5400085449219,270.1000061035156,273.6000061035156,266.80999755859375,3248600
2024-08-26,265.8699951171875,271.05999755859375,271.739990234375,265.2699890136719,3558400
2024-08-27,269.8299865722656,261.80999755859375,270.42999267578125,260.75,3686900
2024-08-28,264.20001220703125,269.79998779296875,270.7200012207031,261.4800109863281,7072600
2024-08-29,271.6700134277344,262.010009765625,285.7300109863281,261.3299865722656,13100200
2024-08-30,277.2799987792969,277.7799987792969,284.1099853515625,273.3500061035156,6617000
2024-09-03,266.6000061035156,275.7799987792969,277.510009765625,265.2900085449219,5503200
2024-09-04,259.32000732421875,260.44000244140625,267.197998046875,258.4100036621094,4372200
2024-09-05,256.42999267578125,255.39999389648438,259.0,252.6699981689453,3928000
2024-09-06,246.38999938964844,255.8000030517578,257.3999938964844,244.49000549316406,4320100
2024-09-09,246.5800018310547,249.11500549316406,249.5,244.1699981689453,3198200
2024-09-10,247.74000549316406,248.75,250.3300018310547,243.5500030517578,2199200
2024-09-11,253.52999877929688,247.72999572753906,254.5800018310547,242.25,2666100
2024-09-12,257.1000061035156,255.67999267578125,258.3800048828125,252.47999572753906,2645700
2024-09-13,259.1300048828125,257.0,261.5799865722656,256.0,2133900
2024-09-16,267.80999755859375,260.7699890136719,270.04998779296875,259.3500061035156,3698600
2024-09-17,268.7200012207031,270.20001220703125,272.3999938964844,267.32000732421875,2775400
2024-09-18,267.1199951171875,269.489990234375,272.0199890136719,263.45001220703125,3178600
2024-09-19,277.3800048828125,276.0,283.989990234375,273.75,6219000
2024-09-20,299.8500061035156,284.1300048828125,300.45001220703125,283.8800048828125,17875100
2024-09-23,293.1400146484375,297.7799987792969,302.1579895019531,292.57000732421875,5519300
2024-09-24,288.5400085449219,294.8900146484375,295.3999938964844,285.2799987792969,4110700
2024-09-25,286.4700012207031,290.0,291.7300109863281,285.5400085449219,2953500
2024-09-26,281.4800109863281,291.25,292.375,277.8800048828125,4532100
2024-09-27,285.8599853515625,283.79998779296875,286.45001220703125,281.1499938964844,2896400
2024-09-30,280.4700012207031,284.0,285.4100036621094,278.20001220703125,2853700
2024-10-01,275.1499938964844,282.260009765625,282.9739990234375,272.6700134277344,3122600
2024-10-02,280.239990234375,274.885009765625,282.1499938964844,274.86199951171875,2592600
2024-10-03,283.75,279.0,286.8999938964844,278.55999755859375,3336400
2024-10-04,292.239990234375,288.1600036621094,292.55999755859375,283.79998779296875,3118400
2024-10-07,286.9700012207031,291.0,293.0,285.7900085449219,2314300
2024-10-08,293.010009765625,287.8800048828125,295.25,286.7799987792969,2886300
2024-10-09,298.3399963378906,293.739990234375,298.7699890136719,292.5,2534400
2024-10-10,314.9200134277344,297.7200012207031,315.5299987792969,297.0,7859900
2024-10-11,320.2099914550781,314.9200134277344,322.5899963378906,313.0,4606800
2024-10-14,310.5199890136719,321.57000732421875,323.94000244140625,309.6000061035156,4474200
2024-10-15,302.30999755859375,309.54998779296875,310.5199890136719,300.69000244140625,3765400
2024-10-16,306.239990234375,303.8500061035156,307.2049865722656,299.2699890136719,2889200
2024-10-17,310.3399963378906,310.0,313.739990234375,306.239990234375,3078400
2024-10-18,310.1499938964844,310.3399963378906,313.8800048828125,306.80999755859375,2897100
2024-10-21,309.54998779296875,309.6600036621094,316.99798583984375,308.1099853515625,3293500
2024-10-22,308.510009765625,309.0,311.55999755859375,304.260009765625,2259200
2024-10-23,299.29998779296875,307.1400146484375,308.0660095214844,298.32000732421875,3102900
2024-10-24,304.4700012207031,302.1099853515625,305.9070129394531,301.0,1980900
2024-10-25,300.6199951171875,305.2200012207031,311.3500061035156,295.1300048828125,6045800
2024-10-28,301.32000732421875,301.1449890136719,305.0,295.30999755859375,3464800
2024-10-29,310.94000244140625,303.239990234375,313.1499938964844,300.3999938964844,3454800
2024-10-30,307.45001220703125,311.5,315.47601318359375,307.135009765625,2083800
2024-10-31,296.8699951171875,306.1199951171875,307.4049987792969,294.67999267578125,3475700
2024-11-01,303.1300048828125,296.7900085449219,304.3800048828125,295.7099914550781,2975900
2024-11-04,298.8800048828125,300.5199890136719,302.92999267578125,295.0799865722656,2321900
2024-11-05,307.5799865722656,300.0,308.8900146484375,298.61700439453125,2260000
2024-11-06,320.0,317.1700134277344,324.66400146484375,316.75,4227700
2024-11-07,330.7799987792969,322.5,333.2200012207031,320.45098876953125,3575200
2024-11-08,330.0299987792969,330.54998779296875,333.1499938964844,323.239990234375,2845700
2024-11-11,342.4200134277344,334.0,342.7900085449219,331.8800048828125,3345400
2024-11-12,343.5,339.80999755859375,343.8900146484375,336.5249938964844,3183700
2024-11-13,347.8800048828125,345.6000061035156,359.45001220703125,344.0899963378906,4745700
2024-11-14,344.3599853515625,347.8900146484375,351.0899963378906,343.5299987792969,2582100
2024-11-15,336.75,340.3999938964844,343.010009765625,332.75,3460500
2024-11-18,342.9700012207031,339.9700012207031,347.29998779296875,336.75,2384400
2024-11-19,353.2900085449219,341.5400085449219,354.3399963378906,338.52899169921875,3169500
2024-11-20,350.1499938964844,357.30999755859375,357.30999755859375,344.46600341796875,2499900
2024-11-21,357.54998779296875,354.5,362.3999938964844,351.5,4553900
2024-11-22,372.260009765625,359.67999267578125,372.55999755859375,357.95001220703125,3442500
2024-11-25,363.67999267578125,375.0,377.4200134277344,360.7799987792969,5022800
2024-11-26,364.29998779296875,363.0,367.3500061035156,359.25,6951300
2024-11-27,347.5899963378906,359.2200012207031,359.2200012207031,340.5199890136719,10807700
2024-11-29,345.9700012207031,349.5,350.1600036621094,344.7200012207031,2425500
2024-12-02,346.79998779296875,344.8999938964844,354.3399963378906,336.55999755859375,5465300
2024-12-03,349.95001220703125,345.0,351.95001220703125,343.3999938964844,3581900
2024-12-04,364.1600036621094,353.1000061035156,366.44000244140625,348.5,5063900
2024-12-05,364.8399963378906,361.20001220703125,366.25,358.6000061035156,3191200
2024-12-06,365.6499938964844,364.0,371.2699890136719,360.989990234375,3238100
2024-12-09,353.6000061035156,365.6499938964844,366.5899963378906,351.7699890136719,2852600
2024-12-10,346.7749938964844,353.6000061035156,357.260009765625,344.6000061035156,2419300
2024-12-11,362.9700012207031,348.19000244140625,364.8999938964844,348.19000244140625,3528900
2024-12-12,365.5,360.4700012207031,365.8399963378906,357.54998779296875,2189800
2024-12-13,368.0199890136719,366.0,370.2900085449219,361.5199890136719,3119000
2024-12-16,388.20001220703125,368.760009765625,389.0,364.8900146484375,5181800
2024-12-17,376.4200134277344,386.75,388.0,373.239990234375,3890000
2024-12-18,349.17999267578125,376.4200134277344,379.1820068359375,345.46600341796875,4824400
2024-12-19,351.0299987792969,364.92999267578125,365.0,349.75,4375900
2024-12-20,362.2900085449219,347.0,365.44000244140625,345.04998779296875,5221100
2024-12-23,361.5,358.489990234375,365.7300109863281,354.2300109863281,2752300
2024-12-24,365.7900085449219,361.07000732421875,366.0,359.260009765625,1289700
2024-12-26,365.0799865722656,365.75,366.6400146484375,361.94000244140625,1231500
2024-12-27,354.989990234375,361.1499938964844,361.9200134277344,349.8500061035156,3345400
2024-12-30,349.30999755859375,347.6099853515625,352.875,344.3399963378906,2465400
2024-12-31,342.1600036621094,351.8599853515625,351.8599853515625,339.7200012207031,2237200
2025-01-02,347.3399963378906,346.5199890136719,350.5,341.0369873046875,2713000
2025-01-03,359.0199890136719,349.2300109863281,359.69000244140625,348.0,2661400
2025-01-06,366.3599853515625,362.5,368.3900146484375,356.0299987792969,2899200
2025-01-07,359.92999267578125,366.05999755859375,370.3699951171875,354.125,2646800
2025-01-08,358.7200012207031,356.1940002441406,365.06500244140625,351.30999755859375,2549800
2025-01-10,348.8399963378906,354.9100036621094,354.9100036621094,343.989990234375,2831700
2025-01-13,341.4599914550781,342.864990234375,345.1700134277344,335.54998779296875,3337900
2025-01-14,348.0400085449219,344.9949951171875,351.97198486328125,343.25,2535300
2025-01-15,362.0199890136719,355.0,365.27099609375,352.9599914550781,2882100
2025-01-16,363.3800048828125,366.260009765625,369.01800537109375,360.6600036621094,2444900
2025-01-17,357.0,370.1400146484375,370.95001220703125,349.54998779296875,4915500
2025-01-21,366.4100036621094,360.8699951171875,370.0,358.29998779296875,2686000
2025-01-22,377.9800109863281,368.760009765625,381.489990234375,363.0,3608900
2025-01-23,377.70001220703125,376.80999755859375,377.95001220703125,371.8399963378906,2379000
2025-01-24,374.9200134277344,378.29998779296875,384.29998779296875,373.6700134277344,2281700
2025-01-27,373.75,366.5,382.45001220703125,359.6600036621094,3783500
2025-01-28,408.67999267578125,372.6700134277344,411.29998779296875,372.57000732421875,8247200
2025-01-29,397.07000732421875,404.3500061035156,404.3500061035156,390.2200012207031,4279500
2025-01-30,396.8699951171875,399.7300109863281,403.0799865722656,390.8500061035156,2785200
2025-01-31,398.07000732421875,398.3999938964844,408.1000061035156,397.3500061035156,3120800
2025-02-03,397.57000732421875,386.94500732421875,399.94000244140625,384.239990234375,3555200
2025-02-04,407.5199890136719,396.5199890136719,408.44000244140625,396.0,2865700
2025-02-05,417.2200012207031,408.0,419.3900146484375,405.0199890136719,3108600
2025-02-06,420.510009765625,415.5,421.625,413.7239990234375,2413300
2025-02-07,421.5899963378906,424.0,431.32501220703125,419.32000732421875,3501500
2025-02-10,428.9200134277344,424.7749938964844,431.90399169921875,424.4849853515625,2258800
2025-02-11,431.6400146484375,426.6499938964844,434.78399658203125,424.0799865722656,2323800
2025-02-12,434.6300048828125,425.20001220703125,437.59600830078125,424.2099914550781,2011000
2025-02-13,453.7699890136719,435.0,454.1300048828125,432.1969909667969,3681300
2025-02-14,451.739990234375,449.4700012207031,453.4599914550781,442.8699951171875,2845500
2025-02-18,455.3599853515625,451.6700134277344,455.44000244140625,445.2699890136719,2753400
2025-02-19,450.1400146484375,455.3599853515625,455.5899963378906,444.5799865722656,2415200
2025-02-20,436.1400146484375,441.9200134277344,442.7300109863281,418.30999755859375,4768900
2025-02-21,406.67999267578125,428.8599853515625,433.2300109863281,404.5400085449219,5598200
2025-02-24,391.7200012207031,405.489990234375,405.8999938964844,382.3399963378906,5384400
2025-02-25,379.75,387.2699890136719,389.0,369.30999755859375,4503800
2025-02-26,394.55999755859375,384.69000244140625,401.70001220703125,381.74700927734375,3421000
2025-02-27,380.239990234375,401.6400146484375,406.5299987792969,380.0,3223100
2025-02-28,389.6600036621094,379.0,390.5199890136719,377.3800048828125,3773100
2025-03-03,382.7300109863281,399.0,404.6000061035156,378.3399963378906,5065000
2025-03-04,390.1600036621094,376.9750061035156,396.1600036621094,370.5799865722656,8045100
2025-03-05,365.44000244140625,361.67999267578125,367.32000732421875,343.0,15958100
2025-03-06,347.7300109863281,356.5799865722656,371.7200012207031,345.82000732421875,5613700
2025-03-07,333.5,344.55999755859375,347.7300109863281,318.0400085449219,6869400
2025-03-10,308.8599853515625,322.6499938964844,323.94500732421875,303.7900085449219,6997000
2025-03-11,329.75,310.4100036621094,339.0,308.0,8352500
2025-03-12,346.760009765625,343.5899963378906,347.7300109863281,336.760009765625,5123900
2025-03-13,332.5299987792969,346.57000732421875,347.8349914550781,330.625,4349600
2025-03-14,353.7349853515625,338.510009765625,354.5,337.1400146484375,4365500
2025-03-17,364.8299865722656,353.0,370.8599853515625,352.5660095214844,4255100
2025-03-18,363.1499938964844,362.1000061035156,368.4670104980469,356.7099914550781,3185600
2025-03-19,375.04998779296875,366.2200012207031,381.260009765625,362.2560119628906,4056600
2025-03-20,369.0299987792969,371.2799987792969,377.489990234375,364.4599914550781,2883000
2025-03-21,362.239990234375,358.9100036621094,372.19000244140625,353.0299987792969,8119500
2025-03-24,372.6400146484375,370.0,373.6300048828125,361.6600036621094,4146900
2025-03-25,384.95001220703125,378.0799865722656,392.6940002441406,377.0,4258400
2025-03-26,371.4100036621094,383.8949890136719,384.77301025390625,370.3599853515625,3275300
2025-03-27,366.55999755859375,368.7200012207031,371.4599914550781,360.2799987792969,2666100
2025-03-28,357.1099853515625,365.82000732421875,367.6400146484375,353.4800109863281,3457500
2025-03-31,352.5799865722656,345.7850036621094,353.6400146484375,337.8900146484375,3297000
